step,emitter,before_source,after_source,before_advection,forward,reverse,corrected,limited,final,expected_injection,measured_injection,forward_delta,correction_delta,lower_changed_cells,lower_delta,upper_changed_cells,upper_delta,damping_and_positivity_delta,damping_residual,limiter_residual,pattern_errors,injection_errors,untouched_errors,nonfinite,readback_match,audit_failed
332,0,79.443067501803796,79.443067501803796,79.443067501803796,78.614361511457417,,78.614361511457417,78.614361511457417,78.483445281021687,0,0,-0.82870599034637848,,0,0,0,0,-0.13091623043573009,-1.4117913309519281e-06,0,0,0,0,0,1,0
333,0,78.483445281021687,78.483445281021687,78.483445281021687,77.672000818128737,,77.672000818128737,77.672000818128737,77.542654167627731,0,0,-0.81144446289295047,,0,0,0,0,-0.12934665050100591,-1.1250099163362393e-06,0,0,0,0,0,1,0
334,0,77.542654167627731,77.542654167627731,77.542654167627731,76.746124920549661,,76.746124920549661,76.746124920549661,76.61832001010464,0,0,-0.7965292470780696,,0,0,0,0,-0.12780491044502185,-1.2263284503433169e-06,0,0,0,0,0,1,0
335,0,76.61832001010464,76.61832001010464,76.61832001010464,75.838306818338054,,75.838306818338054,75.838306818338054,75.712013780946208,0,0,-0.78001319176658512,,0,0,0,0,-0.1262930373918465,-1.1233887136086196e-06,0,0,0,0,0,1,0
336,0,75.712013780946208,75.712013780946208,75.712013780946208,74.948815224050222,,74.948815224050222,74.948815224050222,74.824003487107106,0,0,-0.76319855689598626,,0,0,0,0,-0.12481173694311565,-1.0743104468247111e-06,0,0,0,0,0,1,0
337,0,74.824003487107106,74.824003487107106,74.824003487107106,74.075931960453303,,74.075931960453303,74.075931960453303,73.952573710803037,0,0,-0.74807152665380272,,0,0,0,0,-0.12335824965026632,-1.1808900950427415e-06,0,0,0,0,0,1,0
338,0,73.952573710803037,73.952573710803037,73.952573710803037,73.218661994632114,,73.218661994632114,73.218661994632114,73.096731091249694,0,0,-0.73391171617092255,,0,0,0,0,-0.1219309033824203,-1.4280029461133381e-06,0,0,0,0,0,1,0
339,0,73.096731091249694,73.096731091249694,73.096731091249694,72.379638574949695,,72.379638574949695,72.379638574949695,72.259105052411556,0,0,-0.71709251629999926,,0,0,0,0,-0.12053352253813898,-1.2549548529250387e-06,0,0,0,0,0,1,0
340,0,72.259105052411556,72.259105052411556,72.259105052411556,71.55755121302083,,71.55755121302083,71.55755121302083,71.438386970340432,0,0,-0.70155383939072635,,0,0,0,0,-0.11916424268039805,-9.7963774692289007e-07,0,0,0,0,0,1,0
341,0,71.438386970340432,71.438386970340432,71.438386970340432,70.751087048293627,,70.751087048293627,70.751087048293627,70.633265815600708,0,0,-0.68729992204680457,,0,0,0,0,-0.11782123269291844,-9.5721493664768786e-07,0,0,0,0,0,1,0
342,0,70.633265815600708,70.633265815600708,70.633265815600708,69.956264612186743,,69.956264612186743,69.956264612186743,69.839766577094224,0,0,-0.67700120341396541,,0,0,0,0,-0.1164980350925191,-1.3604561530655701e-06,0,0,0,0,0,1,0
343,0,69.839766577094224,69.839766577094224,69.839766577094224,69.175049799962579,,69.175049799962579,69.175049799962579,69.059852869463469,0,0,-0.66471677713164468,,0,0,0,0,-0.11519693049910984,-1.1962190029635167e-06,0,0,0,0,0,1,0
344,0,69.059852869463469,69.059852869463469,69.059852869463469,68.408155562982586,,68.408155562982586,68.408155562982586,68.294235775264411,0,0,-0.65169730648088375,,0,0,0,0,-0.11391978771817435,-1.1460459177214943e-06,0,0,0,0,0,1,0
345,0,68.294235775264411,68.294235775264411,68.294235775264411,67.656932800894452,,67.656932800894452,67.656932800894452,67.544264203323635,0,0,-0.63730297436995897,,0,0,0,0,-0.11266859757081704,-9.5113360032428318e-07,0,0,0,0,0,1,0
346,0,67.544264203323635,67.544264203323635,67.544264203323635,66.921881070713951,,66.921881070713951,66.921881070713951,66.810436559819607,0,0,-0.62238313260968425,,0,0,0,0,-0.11144451089434426,-9.3041781212832575e-07,0,0,0,0,0,1,0
347,0,66.810436559819607,66.810436559819607,66.810436559819607,66.203823640029867,,66.203823640029867,66.203823640029867,66.093574755337116,0,0,-0.60661291978973964,,0,0,0,0,-0.1102488846927514,-1.0699326082885818e-06,0,0,0,0,0,1,0
348,0,66.093574755337116,66.093574755337116,66.093574755337116,65.500845156414883,,65.500845156414883,65.500845156414883,65.391767046489349,0,0,-0.59272959892223298,,0,0,0,0,-0.10907810992553379,-9.5023294477414311e-07,0,0,0,0,0,1,0
349,0,65.391767046489349,65.391767046489349,65.391767046489349,64.814608312103246,,64.814608312103246,64.814608312103246,64.706672999190971,0,0,-0.57715873438610288,,0,0,0,0,-0.10793531291227509,-9.2879287194591598e-07,0,0,0,0,0,1,0
350,0,64.706672999190971,64.706672999190971,64.706672999190971,64.145861359562161,,64.145861359562161,64.145861359562161,64.039039466993927,0,0,-0.56081163962880964,,0,0,0,0,-0.10682189256823449,-1.1584782555473794e-06,0,0,0,0,0,1,0
351,0,64.039039466993927,64.039039466993927,64.039039466993927,63.491799320110673,,63.491799320110673,63.491799320110673,63.386066899530562,0,0,-0.5472401468832544,,0,0,0,0,-0.1057324205801109,-8.8204699011384946e-07,0,0,0,0,0,1,0
352,0,63.386066899530562,63.386066899530562,63.386066899530562,62.852418411495165,,62.852418411495165,62.852418411495165,62.747750878698007,0,0,-0.53364848803539644,,0,0,0,0,-0.10466753279715846,-7.4164732666304189e-07,0,0,0,0,0,1,0
353,0,62.747750878698007,62.747750878698007,62.747750878698007,62.22564345474364,,62.22564345474364,62.22564345474364,62.122019534580296,0,0,-0.52210742395436682,,0,0,0,0,-0.10362392016334354,-8.8397394648609406e-07,0,0,0,0,0,1,0
354,0,62.122019534580296,62.122019534580296,62.122019534580296,61.609187864295428,,61.609187864295428,61.609187864295428,61.50659050372046,0,0,-0.51283167028486787,,0,0,0,0,-0.10259736057496838,-8.9472558073566688e-07,0,0,0,0,0,1,0
355,0,61.50659050372046,61.50659050372046,61.50659050372046,61.002365993286318,,61.002365993286318,61.002365993286318,60.900779319897232,0,0,-0.50422451043414185,,0,0,0,0,-0.101586673389086,-7.3505228215253737e-07,0,0,0,0,0,1,0
356,0,60.900779319897232,60.900779319897232,60.900779319897232,60.408625005672697,,60.408625005672697,60.408625005672697,60.308027011137966,0,0,-0.49215431422453548,,0,0,0,0,-0.10059799453473062,-8.0039447425406252e-07,0,0,0,0,0,1,0
357,0,60.308027011137966,60.308027011137966,60.308027011137966,59.825099792396287,,59.825099792396287,59.825099792396287,59.725473571427408,0,0,-0.4829272187416791,,0,0,0,0,-0.099626220968879409,-7.5891418305218394e-07,0,0,0,0,0,1,0
358,0,59.725473571427408,59.725473571427408,59.725473571427408,59.25212461613102,,59.25212461613102,59.25212461613102,59.153452531158671,0,0,-0.47334895529638743,,0,0,0,0,-0.098672084972349694,-7.8625185295777555e-07,0,0,0,0,0,1,0
359,0,59.153452531158671,59.153452531158671,59.153452531158671,58.690641154275561,,58.690641154275561,58.690641154275561,58.592903690853227,0,0,-0.46281137688310992,,0,0,0,0,-0.097737463422333803,-1.1911293071875662e-06,0,0,0,0,0,1,0
360,0,58.592903690853227,58.592903690853227,58.592903690853227,58.138944614791789,,58.138944614791789,58.138944614791789,58.042126154241352,0,0,-0.45395907606143737,,0,0,0,0,-0.096818460550437635,-9.1673177848861087e-07,0,0,0,0,0,1,0
361,0,58.042126154241352,58.042126154241352,58.042126154241352,57.596406705053461,,57.596406705053461,57.596406705053461,57.500491556578623,0,0,-0.44571944918789086,,0,0,0,0,-0.095915148474837508,-1.0814597075636811e-06,0,0,0,0,0,1,0
362,0,57.500491556578623,57.500491556578623,57.500491556578623,57.065234829164098,,57.065234829164098,57.065234829164098,56.970204388797974,0,0,-0.43525672741452581,,0,0,0,0,-0.095030440366123514,-9.2254111905276659e-07,0,0,0,0,0,1,0
363,0,56.970204388797974,56.970204388797974,56.970204388797974,56.544232496628574,,56.544232496628574,56.544232496628574,56.450069641411801,0,0,-0.42597189216940023,,0,0,0,0,-0.094162855216772812,-9.5145819756226047e-07,0,0,0,0,0,1,0
364,0,56.450069641411801,56.450069641411801,56.450069641411801,56.032425002670834,,56.032425002670834,56.032425002670834,55.939114482201425,0,0,-0.41764463874096691,,0,0,0,0,-0.093310520469408686,-9.1880885833006687e-07,0,0,0,0,0,1,0
365,0,55.939114482201425,55.939114482201425,55.939114482201425,55.531732483193359,,55.531732483193359,55.531732483193359,55.439256020382615,0,0,-0.40738199900806649,,0,0,0,0,-0.092476462810743953,-6.5371840207717469e-07,0,0,0,0,0,1,0
366,0,55.439256020382615,55.439256020382615,55.439256020382615,55.03976205762892,,55.03976205762892,55.03976205762892,54.948104581487037,0,0,-0.39949396275369509,,0,0,0,0,-0.09165747614188291,-9.349011165227239e-07,0,0,0,0,0,1,0
367,0,54.948104581487037,54.948104581487037,54.948104581487037,54.556970429065309,,54.556970429065309,54.556970429065309,54.466117076600987,0,0,-0.39113415242172778,,0,0,0,0,-0.090853352464321802,-7.9381998574490353e-07,0,0,0,0,0,1,0
368,0,54.466117076600987,54.466117076600987,54.466117076600987,54.082448043420065,,54.082448043420065,54.082448043420065,53.992384813884541,0,0,-0.38366903318092227,,0,0,0,0,-0.090063229535523703,-8.8289409916342265e-07,0,0,0,0,0,1,0
369,0,53.992384813884541,53.992384813884541,53.992384813884541,53.616141979974032,,53.616141979974032,53.616141979974032,53.526855138842578,0,0,-0.37624283391050994,,0,0,0,0,-0.089286841131453798,-1.0240266945515941e-06,0,0,0,0,0,1,0
370,0,53.526855138842578,53.526855138842578,53.526855138842578,53.158337136511321,,53.158337136511321,53.158337136511321,53.069812913625753,0,0,-0.36851800233125687,,0,0,0,0,-0.088524222885567383,-7.7841728085559225e-07,0,0,0,0,0,1,0
371,0,53.069812913625753,53.069812913625753,53.069812913625753,52.708560145660556,,52.708560145660556,52.708560145660556,52.62078473789461,0,0,-0.36125276796519756,,0,0,0,0,-0.087775407765946056,-9.673226060158413e-07,0,0,0,0,0,1,0
372,0,52.62078473789461,52.62078473789461,52.62078473789461,52.267135198720098,,52.267135198720098,52.267135198720098,52.180095000137591,0,0,-0.35364953917451203,,0,0,0,0,-0.087040198582506889,-8.5368377966688058e-07,0,0,0,0,0,1,0
373,0,52.180095000137591,52.180095000137591,52.180095000137591,51.832891712841594,,51.832891712841594,51.832891712841594,51.746574666596864,0,0,-0.34720328729599714,,0,0,0,0,-0.086317046244730022,-8.3775620396409067e-07,0,0,0,0,0,1,0
374,0,51.746574666596864,51.746574666596864,51.746574666596864,51.405554062699814,,51.405554062699814,51.405554062699814,51.319948922540377,0,0,-0.34102060389705002,,0,0,0,0,-0.085605140159437099,-5.679407095726674e-07,0,0,0,0,0,1,0
375,0,51.319948922540377,51.319948922540377,51.319948922540377,50.98662091644978,,50.98662091644978,50.98662091644978,50.901713187983049,0,0,-0.33332800609059632,,0,0,0,0,-0.084907728466731669,-7.9667655938919779e-07,0,0,0,0,0,1,0
376,0,50.901713187983049,50.901713187983049,50.901713187983049,50.573593384064523,,50.573593384064523,50.573593384064523,50.489373503813482,0,0,-0.32811980391852558,,0,0,0,0,-0.084219880251040991,-7.5439703550728154e-07,0,0,0,0,0,1,0
377,0,50.489373503813482,50.489373503813482,50.489373503813482,50.167928054092414,,50.167928054092414,50.167928054092414,50.08438381008812,0,0,-0.32144544972106814,,0,0,0,0,-0.083544244004293944,-6.6396765419085568e-07,0,0,0,0,0,1,0
378,0,50.08438381008812,50.08438381008812,50.08438381008812,49.768475064341992,,49.768475064341992,49.768475064341992,49.68559582878995,0,0,-0.31590874574612826,,0,0,0,0,-0.082879235552042019,-8.5605526578547142e-07,0,0,0,0,0,1,0
379,0,49.68559582878995,49.68559582878995,49.68559582878995,49.374672859657288,,49.374672859657288,49.374672859657288,49.292449560019875,0,0,-0.31092296913266182,,0,0,0,0,-0.082223299637412595,-7.1054840589113155e-07,0,0,0,0,0,1,0
380,0,49.292449560019875,49.292449560019875,49.292449560019875,48.986664533036517,,48.986664533036517,48.986664533036517,48.905087358472748,0,0,-0.30578502698335797,,0,0,0,0,-0.081577174563769006,-7.2746116330790755e-07,0,0,0,0,0,1,0
381,0,48.905087358472748,48.905087358472748,48.905087358472748,48.604472885877705,,48.604472885877705,48.604472885877705,48.523531967525841,0,0,-0.30061447259504348,,0,0,0,0,-0.0809409183518639,-9.2684356900463172e-07,0,0,0,0,0,1,0
382,0,48.523531967525841,48.523531967525841,48.523531967525841,48.228600653455132,,48.228600653455132,48.228600653455132,48.14828575950871,0,0,-0.29493131407070905,,0,0,0,0,-0.080314893946422217,-8.3444604115356924e-07,0,0,0,0,0,1,0
383,0,48.14828575950871,48.14828575950871,48.14828575950871,47.858077869879182,,47.858077869879182,47.858077869879182,47.77838000508212,0,0,-0.29020788962952793,,0,0,0,0,-0.079697864797061868,-8.2898136355424867e-07,0,0,0,0,0,1,0
384,0,47.77838000508212,47.77838000508212,47.77838000508212,47.493281142480676,,47.493281142480676,47.493281142480676,47.414190779305123,0,0,-0.28509886260144413,,0,0,0,0,-0.079090363175552625,-8.1556555642237072e-07,0,0,0,0,0,1,0
385,0,47.414190779305123,47.414190779305123,47.414190779305123,47.134327063434817,,47.134327063434817,47.134327063434817,47.055834526951067,0,0,-0.2798637158703059,,0,0,0,0,-0.078492536483750541,-7.47441653459191e-07,0,0,0,0,0,1,0
386,0,47.055834526951067,47.055834526951067,47.055834526951067,46.780570427245102,,46.780570427245102,46.780570427245102,46.702667020325642,0,0,-0.27526409970596433,,0,0,0,0,-0.077903406919460849,-7.212546364598893e-07,0,0,0,0,0,1,0
387,0,46.702667020325642,46.702667020325642,46.702667020325642,46.432088587264623,,46.432088587264623,46.432088587264623,46.354765480212706,0,0,-0.27057843306101859,,0,0,0,0,-0.077323107051917361,-7.4075893508052104e-07,0,0,0,0,0,1,0
388,0,46.354765480212706,46.354765480212706,46.354765480212706,46.088622161015707,,46.088622161015707,46.088622161015707,46.011870944946921,0,0,-0.26614331919699907,,0,0,0,0,-0.076751216068785766,-8.1708589760864925e-07,0,0,0,0,0,1,0
389,0,46.011870944946921,46.011870944946921,46.011870944946921,45.75015265758141,,45.75015265758141,45.75015265758141,45.673965099705413,0,0,-0.26171828736551106,,0,0,0,0,-0.076187557875996959,-8.0493457232932997e-07,0,0,0,0,0,1,0
390,0,45.673965099705413,45.673965099705413,45.673965099705413,45.416916308896646,,45.416916308896646,45.416916308896646,45.341283619836283,0,0,-0.25704879080876708,,0,0,0,0,-0.075632689060363134,-8.6749940919617075e-07,0,0,0,0,0,1,0
391,0,45.341283619836283,45.341283619836283,45.341283619836283,45.088284024935525,,45.088284024935525,45.088284024935525,45.013199020440219,0,0,-0.25299959490075707,,0,0,0,0,-0.075085004495306862,-4.4726395742600289e-07,0,0,0,0,0,1,0
392,0,45.013199020440219,45.013199020440219,45.013199020440219,44.764595150279341,,44.764595150279341,44.764595150279341,44.690048960547912,0,0,-0.2486038701608777,,0,0,0,0,-0.074546189731428569,-6.6467584503016042e-07,0,0,0,0,0,1,0
393,0,44.690048960547912,44.690048960547912,44.690048960547912,44.445134578084591,,44.445134578084591,44.445134578084591,44.371120548836906,0,0,-0.24491438246332109,,0,0,0,0,-0.074014029247685187,-4.9506576971225513e-07,0,0,0,0,0,1,0
394,0,44.371120548836906,44.371120548836906,44.371120548836906,44.130435966916401,,44.130435966916401,44.130435966916401,44.056945844099083,0,0,-0.24068458192050457,,0,0,0,0,-0.073490122817318593,-6.4951714762173651e-07,0,0,0,0,0,1,0
395,0,44.056945844099083,44.056945844099083,44.056945844099083,43.820488312758663,,43.820488312758663,43.820488312758663,43.747514287734816,0,0,-0.23645753134042025,,0,0,0,0,-0.072974025023846423,-7.0093813775429226e-07,0,0,0,0,0,1,0
396,0,43.747514287734816,43.747514287734816,43.747514287734816,43.515105780939052,,43.515105780939052,43.515105780939052,43.442640396893083,0,0,-0.23240850679576397,,0,0,0,0,-0.072465384045969472,-6.0697366421891275e-07,0,0,0,0,0,1,0
397,0,43.442640396893083,43.442640396893083,43.442640396893083,43.213821439199208,,43.213821439199208,43.213821439199208,43.14185763538655,0,0,-0.22881895769387484,,0,0,0,0,-0.071963803812657545,-7.4912543368554907e-07,0,0,0,0,0,1,0
398,0,43.14185763538655,43.14185763538655,43.14185763538655,42.917480554588401,,42.917480554588401,42.917480554588401,42.846010467161086,0,0,-0.22437708079814911,,0,0,0,0,-0.071470087427314866,-5.2289158958274129e-07,0,0,0,0,0,1,0
399,0,42.846010467161086,42.846010467161086,42.846010467161086,42.624837205868808,,42.624837205868808,42.624837205868808,42.553854290825015,0,0,-0.22117326129227877,,0,0,0,0,-0.070982915043792616,-6.8323180357765523e-07,0,0,0,0,0,1,0
400,0,42.553854290825015,42.553854290825015,42.553854290825015,42.337785464209205,,42.337785464209205,42.337785464209205,42.267280633315643,0,0,-0.21606882661581039,,0,0,0,0,-0.070504830893561632,-6.2022161984032209e-07,0,0,0,0,0,1,0
401,0,42.267280633315643,42.267280633315643,42.267280633315643,42.055355740465423,,42.055355740465423,42.055355740465423,41.985321157846741,0,0,-0.2119248928502202,,0,0,0,0,-0.070034582618681895,-6.9613874842389123e-07,0,0,0,0,0,1,0
402,0,41.985321157846741,41.985321157846741,41.985321157846741,41.777755765479199,,41.777755765479199,41.777755765479199,41.708183434679462,0,0,-0.20756539236754179,,0,0,0,0,-0.069572330799736903,-7.2563420161486647e-07,0,0,0,0,0,1,0
403,0,41.708183434679462,41.708183434679462,41.708183434679462,41.504260404854371,,41.504260404854371,41.504260404854371,41.43514360006214,0,0,-0.20392302982509136,,0,0,0,0,-0.069116804792230369,-6.4561471191382225e-07,0,0,0,0,0,1,0
404,0,41.43514360006214,41.43514360006214,41.43514360006214,41.233899812058219,,41.233899812058219,41.233899812058219,41.165233289342886,0,0,-0.20124378800392151,,0,0,0,0,-0.06866652271533269,-5.8926362100919505e-07,0,0,0,0,0,1,0
405,0,41.165233289342886,41.165233289342886,41.165233289342886,40.967374256331986,,40.967374256331986,40.967374256331986,40.899151520989996,0,0,-0.19785903301090002,,0,0,0,0,-0.068222735341990415,-6.4121061171817928e-07,0,0,0,0,0,1,0
406,0,40.899151520989996,40.899151520989996,40.899151520989996,40.706981331296426,,40.706981331296426,40.706981331296426,40.63919226446442,0,0,-0.19217018969357014,,0,0,0,0,-0.067789066832006029,-5.9948217057126385e-07,0,0,0,0,0,1,0
407,0,40.63919226446442,40.63919226446442,40.63919226446442,40.450202259172421,,40.450202259172421,40.450202259172421,40.382840635084314,0,0,-0.18899000529199839,,0,0,0,0,-0.067361624088107419,-7.6544749560980563e-07,0,0,0,0,0,1,0
408,0,40.382840635084314,40.382840635084314,40.382840635084314,40.196187573314411,,40.196187573314411,40.196187573314411,40.129249200633772,0,0,-0.18665306176990271,,0,0,0,0,-0.066938372680638736,-5.1927595734468923e-07,0,0,0,0,0,1,0
409,0,40.129249200633772,40.129249200633772,40.129249200633772,39.946314259841152,,39.946314259841152,39.946314259841152,39.879791858532663,0,0,-0.18293494079262018,,0,0,0,0,-0.06652240130848952,-6.5660046288940066e-07,0,0,0,0,0,1,0
410,0,39.879791858532663,39.879791858532663,39.879791858532663,39.699727505372103,,39.699727505372103,39.699727505372103,39.633615820330157,0,0,-0.18006435316056013,,0,0,0,0,-0.066111685041946089,-5.7599424252430254e-07,0,0,0,0,0,1,0
411,0,39.633615820330157,39.633615820330157,39.633615820330157,39.457820742983891,,39.457820742983891,39.457820742983891,39.392112084139391,0,0,-0.17579507734626532,,0,0,0,0,-0.065708658844499723,-3.919661182294476e-07,0,0,0,0,0,1,0
412,0,39.392112084139391,39.392112084139391,39.392112084139391,39.219081292335197,,39.219081292335197,39.219081292335197,39.153770181647971,0,0,-0.17303079180419445,,0,0,0,0,-0.065311110687225948,-4.1152132723709656e-07,0,0,0,0,0,1,0
413,0,39.153770181647971,39.153770181647971,39.153770181647971,38.983907271474138,,38.983907271474138,38.983907271474138,38.918987688728073,0,0,-0.16986291017383337,,0,0,0,0,-0.064919582746064464,-5.1385878663268159e-07,0,0,0,0,0,1,0
414,0,38.918987688728073,38.918987688728073,38.918987688728073,38.752167656205991,,38.752167656205991,38.752167656205991,38.687633775860917,0,0,-0.16682003252208233,,0,0,0,0,-0.064533880345074124,-7.2249384430733699e-07,0,0,0,0,0,1,0
415,0,38.687633775860917,38.687633775860917,38.687633775860917,38.523137879312884,,38.523137879312884,38.523137879312884,38.458985622201652,0,0,-0.16449589654803276,,0,0,0,0,-0.064152257111231847,-4.9766016729790863e-07,0,0,0,0,0,1,0
416,0,38.458985622201652,38.458985622201652,38.458985622201652,38.297646762963922,,38.297646762963922,38.297646762963922,38.23386996552906,0,0,-0.1613388592377305,,0,0,0,0,-0.063776797434861976,-5.435279959442596e-07,0,0,0,0,0,1,0
417,0,38.23386996552906,38.23386996552906,38.23386996552906,38.076242168774819,,38.076242168774819,38.076242168774819,38.012833935153694,0,0,-0.15762779675424099,,0,0,0,0,-0.063408233621125021,-6.8006022502231644e-07,0,0,0,0,0,1,0
418,0,38.012833935153694,38.012833935153694,38.012833935153694,37.85714964749387,,37.85714964749387,37.85714964749387,37.794106490162243,0,0,-0.15568428765982389,,0,0,0,0,-0.063043157331627242,-4.5387131564211813e-07,0,0,0,0,0,1,0
419,0,37.794106490162243,37.794106490162243,37.794106490162243,37.64057776443385,,37.64057776443385,37.64057776443385,37.577895057426396,0,0,-0.1535287257283926,,0,0,0,0,-0.062682707007454042,-6.5608249855131362e-07,0,0,0,0,0,1,0
420,0,37.577895057426396,37.577895057426396,37.577895057426396,37.427820443214479,,37.427820443214479,37.427820443214479,37.365492041242589,0,0,-0.15007461421191692,,0,0,0,0,-0.062328401971889491,-6.5127379400564678e-07,0,0,0,0,0,1,0
421,0,37.365492041242589,37.365492041242589,37.365492041242589,37.217747540233006,,37.217747540233006,37.217747540233006,37.155768987103919,0,0,-0.14774450100958347,,0,0,0,0,-0.061978553129087288,-6.3235346914325419e-07,0,0,0,0,0,1,0
422,0,37.155768987103919,37.155768987103919,37.155768987103919,37.011531805932144,,37.011531805932144,37.011531805932144,36.94989667244463,0,0,-0.14423718117177486,,0,0,0,0,-0.061635133487513372,-6.1937372919373956e-07,0,0,0,0,0,1,0
423,0,36.94989667244463,36.94989667244463,36.94989667244463,36.808557044418755,,36.808557044418755,36.808557044418755,36.747260005670626,0,0,-0.14133962802587519,,0,0,0,0,-0.061297038748129751,-5.3417336687289207e-07,0,0,0,0,0,1,0
424,0,36.747260005670626,36.747260005670626,36.747260005670626,36.607910315963466,,36.607910315963466,36.607910315963466,36.546947291793472,0,0,-0.13934968970716,,0,0,0,0,-0.060963024169993218,-6.5231044032998398e-07,0,0,0,0,0,1,0
425,0,36.546947291793472,36.546947291793472,36.546947291793472,36.410014644006438,,36.410014644006438,36.410014644006438,36.349381263707457,0,0,-0.13693264778703451,,0,0,0,0,-0.06063338029898091,-5.5987891300901538e-07,0,0,0,0,0,1,0
426,0,36.349381263707457,36.349381263707457,36.349381263707457,36.215382391926525,,36.215382391926525,36.215382391926525,36.155073112038714,0,0,-0.13399887178093195,,0,0,0,0,-0.060309279887810874,-5.7640377093548523e-07,0,0,0,0,0,1,0
427,0,36.155073112038714,36.155073112038714,36.155073112038714,36.024227330623013,,36.024227330623013,36.024227330623013,35.964236410214809,0,0,-0.13084578141570091,,0,0,0,0,-0.059990920408203863,-5.4336869226290219e-07,0,0,0,0,0,1,0
428,0,35.964236410214809,35.964236410214809,35.964236410214809,35.83489954645863,,35.83489954645863,35.83489954645863,35.77522390774331,0,0,-0.12933686375617981,,0,0,0,0,-0.059675638715319224,-5.4519468761782264e-07,0,0,0,0,0,1,0
429,0,35.77522390774331,35.77522390774331,35.77522390774331,35.648451109145498,,35.648451109145498,35.648451109145498,35.589085933003794,0,0,-0.12677279859781265,,0,0,0,0,-0.059365176141703557,-5.712250867873081e-07,0,0,0,0,0,1,0
430,0,35.589085933003794,35.589085933003794,35.589085933003794,35.465145874951254,,35.465145874951254,35.465145874951254,35.406085981215988,0,0,-0.12394005805253983,,0,0,0,0,-0.059059893735266655,-5.4311342978508037e-07,0,0,0,0,0,1,0
431,0,35.406085981215988,35.406085981215988,35.406085981215988,35.283699476320002,,35.283699476320002,35.283699476320002,35.224941782950729,0,0,-0.12238650489598513,,0,0,0,0,-0.058757693369273056,-5.0156311459659264e-07,0,0,0,0,0,1,0
432,0,35.224941782950729,35.224941782950729,35.224941782950729,35.105699294544131,,35.105699294544131,35.105699294544131,35.047237923311869,0,0,-0.11924248840659857,,0,0,0,0,-0.058461371232262138,-5.9933041285376021e-07,0,0,0,0,0,1,0
433,0,35.047237923311869,35.047237923311869,35.047237923311869,34.929548434856216,,34.929548434856216,34.929548434856216,34.871380399078355,0,0,-0.11768948845565319,,0,0,0,0,-0.058168035777860894,-6.0414370750550006e-07,0,0,0,0,0,1,0
434,0,34.871380399078355,34.871380399078355,34.871380399078355,34.755143643453941,,34.755143643453941,34.755143643453941,34.697266155424167,0,0,-0.11623675562441349,,0,0,0,0,-0.057877488029774327,-4.8897297233452264e-07,0,0,0,0,0,1,0
435,0,34.697266155424167,34.697266155424167,34.697266155424167,34.582546734752704,,34.582546734752704,34.582546734752704,34.524956595370746,0,0,-0.11471942067146301,,0,0,0,0,-0.057590139381957783,-5.6227435862865605e-07,0,0,0,0,0,1,0
436,0,34.524956595370746,34.524956595370746,34.524956595370746,34.412408305550194,,34.412408305550194,34.412408305550194,34.355101394960862,0,0,-0.11254828982055187,,0,0,0,0,-0.05730691058933246,-6.6137712906311208e-07,0,0,0,0,0,1,0
437,0,34.355101394960862,34.355101394960862,34.355101394960862,34.245842409813982,,34.245842409813982,34.245842409813982,34.188812992374686,0,0,-0.10925898514688015,,0,0,0,0,-0.057029417439295571,-5.4685875738869072e-07,0,0,0,0,0,1,0
438,0,34.188812992374686,34.188812992374686,34.188812992374686,34.081198888669995,,34.081198888669995,34.081198888669995,34.024443701184161,0,0,-0.10761410370469093,,0,0,0,0,-0.056755187485833858,-4.942477431768566e-07,0,0,0,0,0,1,0
439,0,34.024443701184161,34.024443701184161,34.024443701184161,33.918324324576922,,33.918324324576922,33.918324324576922,33.861840254550209,0,0,-0.10611937660723925,,0,0,0,0,-0.056484070026712629,-6.0832454096271249e-07,0,0,0,0,0,1,0
440,0,33.861840254550209,33.861840254550209,33.861840254550209,33.757102433515122,,33.757102433515122,33.757102433515122,33.700887079766211,0,0,-0.10473782103508711,,0,0,0,0,-0.056215353748910957,-3.714215139893895e-07,0,0,0,0,0,1,0
441,0,33.700887079766211,33.700887079766211,33.700887079766211,33.597482051184592,,33.597482051184592,33.597482051184592,33.541532439027698,0,0,-0.10340502858161926,,0,0,0,0,-0.055949612156894091,-4.4224601225550941e-07,0,0,0,0,0,1,0
442,0,33.541532439027698,33.541532439027698,33.541532439027698,33.439689642597706,,33.439689642597706,33.439689642597706,33.384002573098982,0,0,-0.10184279642999172,,0,0,0,0,-0.055687069498723929,-6.679187478653148e-07,0,0,0,0,0,1,0
443,0,33.384002573098982,33.384002573098982,33.384002573098982,33.283717963155354,,33.283717963155354,33.283717963155354,33.228290782312676,0,0,-0.10028460994362831,,0,0,0,0,-0.055427180842677615,-5.155720543825737e-07,0,0,0,0,0,1,0
444,0,33.228290782312676,33.228290782312676,33.228290782312676,33.129095457496867,,33.129095457496867,33.129095457496867,33.073925782370402,0,0,-0.099195324815809727,,0,0,0,0,-0.055169675126464313,-4.9941492363814177e-07,0,0,0,0,0,1,0
445,0,33.073925782370402,33.073925782370402,33.073925782370402,32.976073235648705,,32.976073235648705,32.976073235648705,32.92115846871279,0,0,-0.097852546721696854,,0,0,0,0,-0.054914766935915793,-4.1586518051417443e-07,0,0,0,0,0,1,0
