step,emitter,before_source,after_source,before_advection,forward,reverse,corrected,limited,final,expected_injection,measured_injection,forward_delta,correction_delta,lower_changed_cells,lower_delta,upper_changed_cells,upper_delta,damping_and_positivity_delta,damping_residual,limiter_residual,pattern_errors,injection_errors,untouched_errors,nonfinite,audit_failed
434,0,2796.0959785169398,2796.0959785169398,2796.0959785169398,2837.1136513864185,2850.2646743914838,4123.0355755281398,2936.0962690114975,2931.2067897883244,0,0,41.017672869478702,1285.9219241417213,436,18.469021539691777,42,-1205.4083280563354,-4.8894792231731117,-6.0760821270378074e-05,1.3642420526593924e-12,502,0,0,0,1
435,0,2931.2067897883244,2931.2067897883244,2931.2067897883244,2978.5205344494643,2989.2059546323562,4330.3838131821576,3043.3144314601086,3038.2463929592923,0,0,47.313744661139935,1351.8632787326933,417,20.674341193603649,46,-1307.7437229156494,-5.0680385008163285,-7.1920504979061661e-05,-3.1832314562052488e-12,502,0,0,0,1
436,0,3038.2463929592923,3038.2463929592923,3038.2463929592923,3088.1326400362746,3100.9402114256718,4488.6835996361924,3170.0254027563788,3164.7463482670364,0,0,49.886247076982272,1400.5509595999179,396,21.150013493109864,46,-1339.8082103729248,-5.279054489342343,-7.8832464168954175e-05,1.3642420526593924e-12,501,0,0,0,1
437,0,3164.7463482670364,3164.7463482670364,3164.7463482670364,3218.3846792752511,3232.9514883169827,4678.1895733892006,3358.1051324300061,3352.5128845809472,0,0,53.638331008214664,1459.8048941139496,414,22.030489193698788,47,-1342.1149301528931,-5.5922478490588219,-6.7031859998678556e-05,-2.2737367544323206e-13,501,0,0,0,1
438,0,3352.5128845809472,3352.5128845809472,3352.5128845809472,3409.3491973285654,3424.4715567779431,4956.9771541031841,3494.8877549254103,3489.0677549127504,0,0,56.836312747618194,1547.6279567746187,458,23.626759689107619,51,-1485.7161588668823,-5.8200000126598752,-3.8013072753528832e-05,9.0949470177292824e-13,529,0,0,0,1
439,0,3489.0677549127504,3489.0677549127504,3489.0677549127504,3546.250691299696,3559.4332388857715,5151.9286197871315,3672.2423917157575,3666.1270939915994,0,0,57.182936386945585,1605.6779284874356,479,25.592906678988733,51,-1505.2791347503662,-6.1152977241581539,9.1674437499023043e-06,3.4106051316484809e-12,529,0,0,0,1
440,0,3666.1270939915994,3666.1270939915994,3666.1270939915994,3724.1048784721957,3733.5098723050287,5412.5728447298034,3889.3806723244488,3882.9038534015417,0,0,57.977784480596256,1688.4679662576077,489,27.450640323530283,59,-1550.6428127288818,-6.476818922907114,8.3713797266682377e-05,-2.9558577807620168e-12,586,0,0,0,1
441,0,3882.9038534015417,3882.9038534015417,3882.9038534015417,3946.0822494421445,3953.7713452323587,5736.3049836435539,3996.5303371898044,3989.8747753229618,0,0,63.17839604060282,1790.2227342014094,496,29.098782844651691,59,-1768.8734292984009,-6.6555618668426177,-0.00022517974593938561,-2.2737367544323206e-13,586,0,0,0,1
442,0,3989.8747753229618,3989.8747753229618,3989.8747753229618,4052.1279993600619,4058.9768391545804,5887.572318190576,4154.583059635188,4147.6643932937532,0,0,62.253224037100154,1835.444318830514,497,32.273982243921836,59,-1765.263240814209,-6.9186663414348004,-0.00012782839621650055,1.4899114830768667e-08,611,0,0,0,1
443,0,4147.6643932937532,4147.6643932937532,4147.6643932937532,4211.7150765301631,4215.8942835779953,6119.271708784242,4370.6820492942352,4363.4036418355463,0,0,64.050683236409895,1907.556632254079,486,35.478079043012151,63,-1784.06773853302,-7.2784074586888892,-3.9095848478609696e-06,9.0949470177292824e-13,611,0,0,0,1
444,0,4363.4036418355463,4363.4036418355463,4363.4036418355463,4428.4937171577903,4433.4727080180592,6434.2674577080807,4557.3041940880939,4549.7151500049513,0,0,65.090075322244047,2005.7737405502903,545,36.916431318675563,64,-1913.8796949386597,-7.5890440831426531,0.00013734128060605144,-2.7284841053187847e-12,616,0,0,0,1
445,0,4549.7151500049513,4549.7151500049513,4549.7151500049513,4617.1682232864405,4616.5017281441287,6705.0495452264959,4749.4107080642134,4741.5014922965784,0,0,67.453073281489196,2087.8813219400554,561,40.139053043102074,68,-1995.7778902053833,-7.9092157676350325,-0.00012346490530035226,-1.1368683772161603e-12,616,0,0,0,1
446,0,4741.5014922965784,4741.5014922965784,4741.5014922965784,4811.1787470681911,4806.9000068113401,6987.8413206829409,4950.8260098323226,4942.5815882072784,0,0,69.677254771612752,2176.6625736147498,550,42.005227479462327,72,-2079.0205383300781,-8.2444216250441968,8.3281643128430005e-05,-2.7284841053187847e-12,688,0,0,0,1
447,0,4942.5815882072784,4942.5815882072784,4942.5815882072784,5012.6661886781694,5007.2937514878213,7281.5007821538584,5144.3196177121717,5135.7527107146161,0,0,70.084600470891019,2268.834593475689,515,44.850714029686642,72,-2182.0318784713745,-8.566906997555634,-0.00018131469641957665,1.3642420526593924e-12,688,0,0,0,1
448,0,5135.7527107146161,5135.7527107146161,5135.7527107146161,5209.456589329282,5200.586615646911,7563.5839469000621,5433.3487151829759,5424.3007490663585,0,0,73.703878614665882,2354.1273575707801,503,48.567433993362926,72,-2178.8026657104492,-9.0479661166173173,7.3554555456212256e-05,0,672,0,0,0,1
449,0,5424.3007490663585,5424.3007490663585,5424.3007490663585,5504.7903328127832,5498.6697609008997,7988.9334502435413,5738.6362820004579,5729.079702323259,0,0,80.489583746424614,2484.1431174307581,579,49.732418548906892,85,-2300.0295867919922,-9.5565796771988971,-0.00015113563858903944,1.8189894035458565e-12,672,0,0,0,1
450,0,5729.079702323259,5729.079702323259,5729.079702323259,5811.0295507991877,5803.4433595437058,8437.9093833782536,5939.8072774113098,5929.9160200132683,0,0,81.949848475928775,2626.8798325790658,562,52.18015588153488,89,-2550.2822618484497,-9.8912573980414891,0.00017690931053948589,-2.9103830456733704e-11,736,0,0,0,1
451,0,5929.9160200132683,5929.9160200132683,5929.9160200132683,6014.0628281467798,6004.2562850309378,8737.7489955795863,6233.5358758762013,6223.1552778615624,0,0,84.146808133511513,2723.6861674328065,552,52.677890581043656,89,-2556.8910102844238,-10.380598014638963,-2.3740247343084775e-05,-5.0022208597511053e-12,736,0,0,0,1
452,0,6223.1552778615624,6223.1552778615624,6223.1552778615624,6313.0035480492834,6301.3727834952069,9177.2574073805263,6615.5843119064812,6604.5673126713664,0,0,89.848270187721027,2864.2538593312429,586,53.956967582905598,97,-2615.6300630569458,-11.016999235114781,-0.00020785286778846057,-5.0022208597511053e-12,736,0,0,0,1
453,0,6604.5673126713664,6604.5673126713664,6604.5673126713664,6700.039566805066,6685.6374663768001,9743.997748537231,7051.4132765186951,7039.6703103178443,0,0,95.472254133699607,3043.958181732165,593,54.347621601761951,101,-2746.9320936203003,-11.742966200850788,-0.0003981441650466877,2.2737367544323206e-12,736,0,0,0,1
454,0,7039.6703103178443,7039.6703103178443,7039.6703103178443,7140.7317658396923,7130.6605947038697,10392.937422139479,7481.2774631385691,7468.8191479591187,0,0,101.06145552184807,3252.2056562997868,607,53.73185141626783,110,-2965.3918104171753,-12.458315179450437,9.6534208751108963e-05,-2.7284841053187847e-12,801,0,0,0,1
455,0,7468.8191479591187,7468.8191479591187,7468.8191479591187,7574.7679534461622,7561.5488148768909,11037.195631847742,7928.2447355268523,7915.04196014646,0,0,105.9488054870435,3462.4276784015801,650,54.373527469093467,114,-3163.324423789978,-13.202775380392268,-3.8606041925959289e-05,-5.4569682106375694e-12,801,0,0,0,1
456,0,7915.04196014646,7915.04196014646,7915.04196014646,8026.9446892672695,8008.1200214398032,11701.849155238824,8374.2930231390055,8360.3473475630162,0,0,111.90272912080945,3674.9044659715546,627,54.290052630704793,119,-3381.8461847305298,-13.945675575989299,-0.0001441066779079847,6.3664629124104977e-12,855,0,0,0,1
457,0,8360.3473475630162,8360.3473475630162,8360.3473475630162,8483.3269587183822,8460.8034323692118,12361.13308964888,8912.2550883940421,8897.413458102732,0,0,122.979611155366,3877.8061309304976,656,56.043364483080886,122,-3504.921365737915,-14.841630291310139,-0.00024207449678215198,-3.637978807091713e-12,855,0,0,0,1
458,0,8897.413458102732,8897.413458102732,8897.413458102732,9027.1849912546659,9006.2207889985912,13160.558417138298,9525.1202527843416,9509.2579779755324,0,0,129.77153315193391,4133.3734258836321,697,57.173837065106525,131,-3692.6120014190674,-15.862274808809161,-0.00029531187647080515,4.5474735088646412e-12,881,0,0,0,1
459,0,9509.2579779755324,9509.2579779755324,9509.2579779755324,9647.469214121913,9627.3206482392525,14072.763538385509,10098.979798171436,10082.161830226956,0,0,138.21123614638054,4425.2943242635956,686,63.135583707126941,142,-4036.9193239212036,-16.817967944480188,-0.00035239238968642894,4.5474735088646412e-12,881,0,0,0,1
460,0,10082.161830226956,10082.161830226956,10082.161830226956,10228.415216593658,10208.067084853694,14919.979461001672,10649.73912882898,10632.00399805943,0,0,146.25338636670131,4691.5642444080149,670,71.363533450786932,143,-4341.6038656234741,-17.735130769549869,-0.00034745698394544888,-5.4569682106375694e-12,927,0,0,0,1
461,0,10632.00399805943,10632.00399805943,10632.00399805943,10785.669690710167,10765.610614607242,15725.782316891955,11280.907451401697,11262.121289582989,0,0,153.66569265073667,4940.1126261817881,674,83.599170726479016,151,-4528.4740362167358,-18.786161818708933,-0.00030736729058844503,-9.0949470177292824e-13,927,0,0,0,1
462,0,11262.121289582989,11262.121289582989,11262.121289582989,11423.515286764754,11405.262014465436,16657.597846782472,11819.850260187872,11800.166727738317,0,0,161.39399718176537,5234.0825600177177,754,94.480973853100693,168,-4932.2285604476929,-19.683532449555059,-0.00018803935017785989,-7.2759576141834259e-12,941,0,0,0,1
463,0,11800.166727738317,11800.166727738317,11800.166727738317,11965.574845163243,11956.528563630211,17451.297485626576,12349.397003463935,12328.831779912813,0,0,165.40811742492588,5485.7226404633329,778,99.514091506320696,168,-5201.4145736694336,-20.565223551122472,-3.6249590266379528e-05,4.7293724492192268e-10,941,0,0,0,1
464,0,12328.831779912813,12328.831779912813,12328.831779912813,12502.511257491444,12495.732918244687,18222.697957517783,13020.951902003959,12999.268591863831,0,0,173.67947757863112,5720.1867000263392,766,107.19905385356056,173,-5308.9451093673706,-21.683310140128015,0.00020320339172030799,-1.3642420526593924e-11,1058,0,0,0,1
465,0,12999.268591863831,12999.268591863831,12999.268591863831,13179.112875973164,13161.535740216532,19214.978676444098,13667.999519444071,13645.237663911976,0,0,179.84428410933288,6035.8658004709341,770,116.93025729135199,192,-5663.9094142913818,-22.761855532095069,-0.00082759887663996778,2.7284841053187847e-12,1059,0,0,0,1
466,0,13645.237663911976,13645.237663911976,13645.237663911976,13831.856195110118,13808.798132699461,20171.493351138935,14267.754340925254,14243.994088589425,0,0,186.61853119814259,6339.6371560288171,796,127.27150881404367,204,-6031.01051902771,-23.760252335829136,-0.00046549672515538987,-1.546140993013978e-11,1089,0,0,0,1
467,0,14243.994088589425,14243.994088589425,14243.994088589425,14436.312872992272,14398.016517187572,21055.664716250718,15041.837478986476,15016.788594064157,0,0,192.31878440284709,6619.351843258446,791,131.32057939379447,210,-6145.14781665802,-25.048884922318393,-3.3951811929000542e-05,-1.6370904631912708e-11,1089,0,0,0,1
468,0,15016.788594064157,15016.788594064157,15016.788594064157,15218.752517541221,15159.051438592371,22206.067383573645,15894.523785687983,15868.055510993174,0,0,201.96392347706387,6987.3148660324241,779,135.17229585975502,223,-6446.7158937454224,-26.468274694809224,0.00053658635988540482,5.4569682106375694e-12,1133,0,0,0,1
469,0,15868.055510993174,15868.055510993174,15868.055510993174,16075.236043835546,16013.140987861143,23467.038855589533,16860.066689718282,16831.98953954973,0,0,207.18053284237249,7391.802811753987,798,136.5258705133549,232,-6743.4980363845825,-28.07715016855218,-0.00044089336370234378,-2.3646862246096134e-11,1133,0,0,0,1
470,0,16831.98953954973,16831.98953954973,16831.98953954973,17047.403084653291,16964.207244708145,24891.608638421869,17911.443645739462,17881.616406716959,0,0,215.41354510356177,7844.2055537685774,817,144.45854819587154,248,-7124.6235408782959,-29.827239022502908,0.00030586191132897511,1.8189894035458565e-11,1181,0,0,0,1
471,0,17881.616406716959,17881.616406716959,17881.616406716959,18106.288269132714,18006.264191621358,26456.998751015079,18652.284126444254,18621.222213232773,0,0,224.67186241575473,8350.7104818823645,800,152.87802393534983,260,-7957.5926485061646,-31.061913211480714,-0.000662483671476366,-1.0004441719502211e-11,1181,0,0,0,1
472,0,18621.222213232773,18621.222213232773,18621.222213232773,18853.410476913243,18754.525534969322,27552.776167860124,19642.07679123804,19609.367578209843,0,0,232.18826368046939,8699.3656909468809,800,160.18285032188282,265,-8070.8822269439697,-32.709213028196245,0.00031830274383537471,2.7284841053187847e-12,1217,0,0,0,1
473,0,19609.367578209843,19609.367578209843,19609.367578209843,19861.089341898631,19751.545124342876,29027.470342810262,20637.459470168687,20603.091772082727,0,0,251.72176368878718,9166.3810009116314,798,161.60436077974521,288,-8551.6152334213257,-34.367698085960001,-0.00057722054407349788,5.4569682106375694e-12,1217,0,0,0,1
474,0,20603.091772082727,20603.091772082727,20603.091772082727,20861.853000494899,20755.074514860546,30499.948230469789,21582.412585474085,21546.47257888793,0,0,258.76122841217148,9638.0952299748897,788,171.09159899997684,300,-9088.6272439956665,-35.940006586155505,0.00072453745451639406,-1.4551915228366852e-11,1243,0,0,0,1
475,0,21546.47257888793,21546.47257888793,21546.47257888793,21814.791279134974,21701.811332722136,31901.314163406791,22643.579816983081,22605.871873088181,0,0,268.31870024704403,10086.522884271817,825,177.15588852350888,312,-9434.8902349472046,-37.707943894900382,-7.3625244112918153e-05,-1.2732925824820995e-11,1243,0,0,0,1
476,0,22605.871873088181,22605.871873088181,22605.871873088181,22881.415703263439,22779.32800023719,33468.055792179308,23844.68182670977,23804.972907389747,0,0,275.54383017525834,10586.640088915869,832,176.72028807050668,335,-9800.0942535400391,-39.708919320022687,-0.00087950449233176187,-5.4569682106375694e-12,1314,0,0,0,1
477,0,23804.972907389747,23804.972907389747,23804.972907389747,24092.386808492571,23987.223190526453,35253.902496331095,24876.790611086413,24835.362174167065,0,0,287.41390110282373,11161.515687838524,855,178.87115365759828,348,-10555.983038902283,-41.428436919348314,-0.0016483695071656257,3.637978807091713e-12,1314,0,0,0,1
478,0,24835.362174167065,24835.362174167065,24835.362174167065,25124.047906306158,25021.037328935847,36775.784447630685,26104.08987150481,26060.619626389103,0,0,288.68573213909258,11651.736541324528,831,183.19976248193359,364,-10854.894338607788,-43.470245115706348,0.00033870275728986599,-2.1827872842550278e-11,1392,0,0,0,1
479,0,26060.619626389103,26060.619626389103,26060.619626389103,26353.114203618916,26248.576909070907,38587.940025149874,27437.325572793372,27391.63456469588,0,0,292.49457722981242,12234.825821530958,856,187.29795170387422,376,-11337.912404060364,-45.691008097492158,-0.00021531634047278203,-1.2732925824820995e-11,1392,0,0,0,1
480,0,27391.63456469588,27391.63456469588,27391.63456469588,27682.50094633668,27578.614866355667,40550.446879541807,28905.199196991045,28857.063291119703,0,0,290.86638164080068,12867.945933205126,912,188.71264555137228,396,-11833.960328102112,-48.135905871342402,-0.00069446725683519617,-2.1827872842550278e-11,1469,0,0,0,1
